x_parameter,dataset,competitor,metric
0.7,ElectricityPredictor,stopping_rule,14.858830128211062
0.7,ElectricityPredictor,proba_threshold,14.762172617743515
0.7,EOGVerticalSignal,dqn,2.657789121193333
0.7,EOGVerticalSignal,dqn_sr,2.8596988769121356
0.7,EOGVerticalSignal,stopping_rule,2.949963603835645
0.7,EOGVerticalSignal,proba_threshold,2.672657570832602
0.7,FloodModeling3,dqn,13.675969083130889
0.7,FloodModeling3,dqn_sr,13.939917439247969
0.7,FloodModeling3,stopping_rule,13.174761507344106
0.7,FloodModeling3,proba_threshold,13.705499432111393
0.7,GestureMidAirD1,dqn,4.3654914482138265
0.7,GestureMidAirD1,dqn_sr,4.157525826712279
0.7,GestureMidAirD1,stopping_rule,4.125899185127299
0.7,GestureMidAirD1,proba_threshold,3.747285466675505
0.7,GunPointAgeSpan,dqn,8.790233402809548
0.7,GunPointAgeSpan,dqn_sr,7.310131010314503
0.7,GunPointAgeSpan,stopping_rule,3.5384171946906084
0.7,GunPointAgeSpan,proba_threshold,7.300424349706278
0.7,HouseholdPowerConsumption1,dqn,10.261792003157655
0.7,HouseholdPowerConsumption1,dqn_sr,8.488633372681663
0.7,HouseholdPowerConsumption1,stopping_rule,9.245257667422836
0.7,HouseholdPowerConsumption1,proba_threshold,10.255624859727916
0.7,HouseTwenty,dqn,3.2203172933498956
0.7,HouseTwenty,dqn_sr,1.1326918174244578
0.7,HouseTwenty,stopping_rule,0.5857601293462602
0.7,HouseTwenty,proba_threshold,3.2203172933498956
0.7,HotwaterPredictor,dqn,10.296204815142783
0.7,HotwaterPredictor,dqn_sr,13.475572129105176
0.7,HotwaterPredictor,stopping_rule,12.022486950457685
0.7,HotwaterPredictor,proba_threshold,12.27693279822606
0.7,InsectEPGRegularTrain,dqn,0.3804369159720844
0.7,InsectEPGRegularTrain,dqn_sr,0.3804369159720844
0.7,InsectEPGRegularTrain,stopping_rule,0.6955386509085517
0.7,InsectEPGRegularTrain,proba_threshold,0.3804369159720844
0.7,MadridPM10Quality_nmv,dqn,14.425826477366646
0.7,MadridPM10Quality_nmv,dqn_sr,13.01068143630919
0.7,MadridPM10Quality_nmv,stopping_rule,13.013531736278098
0.7,MadridPM10Quality_nmv,proba_threshold,14.423020973867956
0.7,MelbournePedestrian,dqn,2.8369035556444997
0.7,MelbournePedestrian,dqn_sr,2.8017637262690815
0.7,MelbournePedestrian,stopping_rule,2.1231030143903764
0.7,MelbournePedestrian,proba_threshold,2.7070191182976004
0.7,ParkingBirmingham_eq,dqn,12.038334104943345
0.7,ParkingBirmingham_eq,dqn_sr,11.464466525800379
0.7,ParkingBirmingham_eq,stopping_rule,11.133785508543808
0.7,ParkingBirmingham_eq,proba_threshold,11.666550674657804
0.7,PLAID,dqn,1.7992619484860124
0.7,PLAID,dqn_sr,1.6828817954502309
0.7,PLAID,stopping_rule,1.4967773292979027
0.7,PLAID,proba_threshold,1.7098551983514705
0.7,PrecipitationAndalusia_nmv,dqn,8.81166427355704
0.7,PrecipitationAndalusia_nmv,dqn_sr,8.702055550993835
0.7,PrecipitationAndalusia_nmv,stopping_rule,8.500589284653367
0.7,PrecipitationAndalusia_nmv,proba_threshold,10.465709563810503
0.7,Rock,dqn,10.597685173280377
0.7,Rock,dqn_sr,2.2706185934880265
0.7,Rock,stopping_rule,1.013103179620424
0.7,Rock,proba_threshold,6.8175858068169255
0.7,SemgHandGenderCh2,dqn,9.745780798699426
0.7,SemgHandGenderCh2,dqn_sr,6.792917037346382
0.7,SemgHandGenderCh2,stopping_rule,5.438181314068259
0.7,SemgHandGenderCh2,proba_threshold,9.470449282431565
0.7,SmoothSubspace,dqn,10.756575387029585
0.7,SmoothSubspace,dqn_sr,11.08697860499148
0.7,SmoothSubspace,stopping_rule,7.325882417667695
0.7,SmoothSubspace,proba_threshold,11.676221916957225
0.7,SolarRadiationAndalusia_nmv,dqn,14.589189220052054
0.7,SolarRadiationAndalusia_nmv,dqn_sr,14.589189220052054
0.7,SolarRadiationAndalusia_nmv,stopping_rule,14.590632910313804
0.7,SolarRadiationAndalusia_nmv,proba_threshold,14.589189220052054
0.7,SteamPredictor,dqn,18.020722868743302
0.7,SteamPredictor,dqn_sr,14.401131397850165
0.7,SteamPredictor,stopping_rule,13.408683298050518
0.7,SteamPredictor,proba_threshold,15.128283427171555
0.7,TetuanEnergyConsumption,dqn,14.400192172231742
0.7,TetuanEnergyConsumption,dqn_sr,14.401782451961264
0.7,TetuanEnergyConsumption,stopping_rule,14.820831985777003
0.7,TetuanEnergyConsumption,proba_threshold,14.402666220416059
0.7,UMD,dqn,10.672215316297725
0.7,UMD,dqn_sr,7.78931511645487
0.7,UMD,stopping_rule,13.157481739685004
0.7,UMD,proba_threshold,11.823093389132044
0.7,WindTurbinePower,dqn,14.332777399504469
0.7,WindTurbinePower,dqn_sr,10.346507820898706
0.7,WindTurbinePower,stopping_rule,10.333793381719353
0.7,WindTurbinePower,proba_threshold,10.574497182647288
0.8,AcousticContaminationMadrid_nmv,dqn,17.11248518394467
0.8,AcousticContaminationMadrid_nmv,dqn_sr,13.685063335769506
0.8,AcousticContaminationMadrid_nmv,stopping_rule,14.292586420273519
0.8,AcousticContaminationMadrid_nmv,proba_threshold,14.72063377547867
0.8,AluminiumConcentration,dqn,12.251499022137732
0.8,AluminiumConcentration,dqn_sr,11.694930227535483
0.8,AluminiumConcentration,stopping_rule,11.911593899290603
0.8,AluminiumConcentration,proba_threshold,12.168322846092389
0.8,BitcoinSentiment,dqn,11.605559853524412
0.8,BitcoinSentiment,dqn_sr,11.605559853524412
0.8,BitcoinSentiment,stopping_rule,11.589011376942416
0.8,BitcoinSentiment,proba_threshold,11.577915621258413
0.8,BME,dqn,0.6987895049522289
0.8,BME,dqn_sr,1.218451517193866
0.8,BME,stopping_rule,0.7528136943180342
0.8,BME,proba_threshold,0.7309969005688725
0.8,ChilledWaterPredictor,dqn,16.96035209801281
0.8,ChilledWaterPredictor,dqn_sr,13.62587472772678
0.8,ChilledWaterPredictor,stopping_rule,13.852115100725875
0.8,ChilledWaterPredictor,proba_threshold,13.617725623145798
0.8,Chinatown,dqn,6.225098289845186
0.8,Chinatown,dqn_sr,4.594635122341618
0.8,Chinatown,stopping_rule,5.757273470206427
0.8,Chinatown,proba_threshold,5.850483693369455
0.8,Crop,dqn,2.0639783291549034
0.8,Crop,dqn_sr,1.9546146105673696
0.8,Crop,stopping_rule,2.51356732162057
0.8,Crop,proba_threshold,2.086391699868295
0.8,DhakaHourlyAirQuality,dqn,5.803344954713908
0.8,DhakaHourlyAirQuality,dqn_sr,6.128124587632587
0.8,DhakaHourlyAirQuality,stopping_rule,5.994042945311854
0.8,DhakaHourlyAirQuality,proba_threshold,5.994042945311854
0.8,DodgerLoopDay,dqn,7.478130463661535
0.8,DodgerLoopDay,dqn_sr,4.261862276836303
0.8,DodgerLoopDay,stopping_rule,4.1800667665693245
0.8,DodgerLoopDay,proba_threshold,7.5030546180024364
0.8,ElectricityPredictor,dqn,16.572073991447933
0.8,ElectricityPredictor,dqn_sr,17.204385835619846
0.8,ElectricityPredictor,stopping_rule,16.63016658753165
0.8,ElectricityPredictor,proba_threshold,16.565728247219955
0.8,EOGVerticalSignal,dqn,2.268185300272892
0.8,EOGVerticalSignal,dqn_sr,3.3104286833308323
0.8,EOGVerticalSignal,stopping_rule,2.092024665554038
0.8,EOGVerticalSignal,proba_threshold,2.776684247416115
0.8,FloodModeling3,dqn,14.718775348852446
0.8,FloodModeling3,dqn_sr,13.684501764564597
0.8,FloodModeling3,stopping_rule,13.43306120237625
0.8,FloodModeling3,proba_threshold,14.742606916405096
0.8,GestureMidAirD1,dqn,4.117437845144695
0.8,GestureMidAirD1,dqn_sr,4.102765474515696
0.8,GestureMidAirD1,stopping_rule,4.257135404463951
0.8,GestureMidAirD1,proba_threshold,4.585993572840529
0.8,GunPointAgeSpan,dqn,8.355685964593516
0.8,GunPointAgeSpan,dqn_sr,4.2619948303975255
0.8,GunPointAgeSpan,stopping_rule,3.5784569915823567
0.8,GunPointAgeSpan,proba_threshold,7.74993701002714
0.8,HouseholdPowerConsumption1,dqn,9.248165091599072
0.8,HouseholdPowerConsumption1,dqn_sr,7.911179229068505
0.8,HouseholdPowerConsumption1,stopping_rule,8.143143549643733
0.8,HouseholdPowerConsumption1,proba_threshold,10.254137503384502
0.8,HouseTwenty,dqn,2.146878195566596
0.8,HouseTwenty,dqn_sr,0.5268006442232338
0.8,HouseTwenty,stopping_rule,0.39050675289750664
0.8,HouseTwenty,proba_threshold,2.246663079828363
0.8,HotwaterPredictor,dqn,11.584262329592041
0.8,HotwaterPredictor,dqn_sr,13.655065177715858
0.8,HotwaterPredictor,stopping_rule,13.049582495273675
0.8,HotwaterPredictor,proba_threshold,13.533678469257618
0.8,InsectEPGRegularTrain,dqn,0.2536246106480563
0.8,InsectEPGRegularTrain,dqn_sr,0.2536246106480563
0.8,InsectEPGRegularTrain,stopping_rule,0.46369243393903425
0.8,InsectEPGRegularTrain,proba_threshold,0.2536246106480563
0.8,MadridPM10Quality_nmv,dqn,15.828734511609873
0.8,MadridPM10Quality_nmv,dqn_sr,14.031388672596048
0.8,MadridPM10Quality_nmv,stopping_rule,13.49601256127397
0.8,MadridPM10Quality_nmv,proba_threshold,15.76315665630677
0.8,MelbournePedestrian,dqn,2.4619772167448417
0.8,MelbournePedestrian,dqn_sr,2.355132300015177
0.8,MelbournePedestrian,stopping_rule,1.8013347313061223
0.8,MelbournePedestrian,proba_threshold,2.296422531464455
0.8,ParkingBirmingham_eq,dqn,12.219337329008114
0.8,ParkingBirmingham_eq,dqn_sr,11.533424472956568
0.8,ParkingBirmingham_eq,stopping_rule,11.50292568241279
0.8,ParkingBirmingham_eq,proba_threshold,11.907198083154965
0.8,PLAID,dqn,1.9111079837912321
0.8,PLAID,dqn_sr,1.760605912576863
0.8,PLAID,stopping_rule,1.455023895486527
0.8,PLAID,proba_threshold,1.7105949000361707
0.8,PrecipitationAndalusia_nmv,dqn,10.089135447989342
0.8,PrecipitationAndalusia_nmv,dqn_sr,10.131936438924626
0.8,PrecipitationAndalusia_nmv,stopping_rule,9.473990216171552
0.8,PrecipitationAndalusia_nmv,proba_threshold,11.76756875211129
0.8,Rock,dqn,7.11856491590891
0.8,Rock,dqn_sr,1.9034239597273062
0.8,Rock,stopping_rule,0.802386246731076
0.8,Rock,proba_threshold,6.195850855338268
0.8,SemgHandGenderCh2,dqn,9.849363720941586
0.8,SemgHandGenderCh2,dqn_sr,8.766080681229571
0.8,SemgHandGenderCh2,stopping_rule,5.856223440148071
0.8,SemgHandGenderCh2,proba_threshold,9.734145675467195
0.8,SmoothSubspace,dqn,10.507745744387126
0.8,SmoothSubspace,dqn_sr,6.8362279268001975
0.8,SmoothSubspace,stopping_rule,6.842254945111795
0.8,SmoothSubspace,proba_threshold,10.394280224859976
0.8,SolarRadiationAndalusia_nmv,dqn,16.49180271435813
0.8,SolarRadiationAndalusia_nmv,dqn_sr,16.49180271435813
0.8,SolarRadiationAndalusia_nmv,stopping_rule,16.74792184075736
0.8,SolarRadiationAndalusia_nmv,proba_threshold,16.49180271435813
0.8,SteamPredictor,dqn,16.255960442799587
0.8,SteamPredictor,dqn_sr,16.48980551119068
0.8,SteamPredictor,stopping_rule,14.872455532033674
0.8,SteamPredictor,proba_threshold,16.7558926551514
0.8,TetuanEnergyConsumption,dqn,16.27285538754843
0.8,TetuanEnergyConsumption,dqn_sr,16.27285538754843
0.8,TetuanEnergyConsumption,stopping_rule,16.55631223294224
0.8,TetuanEnergyConsumption,proba_threshold,16.27147444997434
0.8,UMD,dqn,13.308579159867053
0.8,UMD,dqn_sr,8.172545614472433
0.8,UMD,stopping_rule,13.335075142965911
0.8,UMD,proba_threshold,9.08986218877798
0.8,WindTurbinePower,dqn,11.73171145683376
0.8,WindTurbinePower,dqn_sr,10.926616891811808
0.8,WindTurbinePower,stopping_rule,10.29023725447957
0.8,WindTurbinePower,proba_threshold,11.785663474995783
0.9,AcousticContaminationMadrid_nmv,dqn,17.57735828232654
0.9,AcousticContaminationMadrid_nmv,dqn_sr,16.06131189678706
0.9,AcousticContaminationMadrid_nmv,stopping_rule,15.486570987914535
0.9,AcousticContaminationMadrid_nmv,proba_threshold,15.904006781954678
0.9,AluminiumConcentration,dqn,12.376343323335917
0.9,AluminiumConcentration,dqn_sr,13.873710513826413
0.9,AluminiumConcentration,stopping_rule,12.86584985969821
0.9,AluminiumConcentration,proba_threshold,12.18469052357529
0.9,BitcoinSentiment,dqn,12.872779926762208
0.9,BitcoinSentiment,dqn_sr,12.872779926762208
0.9,BitcoinSentiment,stopping_rule,12.809009169594994
0.9,BitcoinSentiment,proba_threshold,12.828957810629205
0.9,BME,dqn,0.5572519944810446
0.9,BME,dqn_sr,0.5564363160351709
0.9,BME,stopping_rule,0.6491341198862899
0.9,BME,proba_threshold,0.6154984502844363
0.9,ChilledWaterPredictor,dqn,17.211676664892213
0.9,ChilledWaterPredictor,dqn_sr,17.00296489792864
0.9,ChilledWaterPredictor,stopping_rule,15.281130014131053
0.9,ChilledWaterPredictor,proba_threshold,15.153065710123622
0.9,Chinatown,dqn,6.346043680263266
0.9,Chinatown,dqn_sr,4.98548960418156
0.9,Chinatown,stopping_rule,6.104443186716116
0.9,Chinatown,proba_threshold,6.1510482982976304
0.9,Crop,dqn,2.073487729377565
0.9,Crop,dqn_sr,2.1366947791423367
0.9,Crop,stopping_rule,2.3977370578818205
0.9,Crop,proba_threshold,2.0948625166008146
0.9,DhakaHourlyAirQuality,dqn,5.310068263247407
0.9,DhakaHourlyAirQuality,dqn_sr,6.559823405023076
0.9,DhakaHourlyAirQuality,stopping_rule,6.559823405023076
0.9,DhakaHourlyAirQuality,proba_threshold,6.559823405023076
0.9,DodgerLoopDay,dqn,5.3559654932890055
0.9,DodgerLoopDay,dqn_sr,4.649216344593502
0.9,DodgerLoopDay,stopping_rule,4.517116716617996
0.9,DodgerLoopDay,proba_threshold,8.251527309001219
0.9,ElectricityPredictor,dqn,18.5376076278311
0.9,ElectricityPredictor,dqn_sr,18.366724028869196
0.9,ElectricityPredictor,stopping_rule,18.401503046852245
0.9,ElectricityPredictor,proba_threshold,18.369283876696397
0.9,EOGVerticalSignal,dqn,2.006717205018503
0.9,EOGVerticalSignal,dqn_sr,1.8762596424856126
0.9,EOGVerticalSignal,stopping_rule,1.234085727272432
0.9,EOGVerticalSignal,proba_threshold,2.085589830130076
0.9,FloodModeling3,dqn,14.609511369900167
0.9,FloodModeling3,dqn_sr,11.742295106655893
0.9,FloodModeling3,stopping_rule,11.606038795153818
0.9,FloodModeling3,proba_threshold,13.964780450898308
0.9,GestureMidAirD1,dqn,4.5277927606442905
0.9,GestureMidAirD1,dqn_sr,4.4582454823558875
0.9,GestureMidAirD1,stopping_rule,4.3883716238006025
0.9,GestureMidAirD1,proba_threshold,4.567506590341834
0.9,GunPointAgeSpan,dqn,7.83637956766261
0.9,GunPointAgeSpan,dqn_sr,4.980352836643672
0.9,GunPointAgeSpan,stopping_rule,3.618496788474105
0.9,GunPointAgeSpan,proba_threshold,8.143261187940398
0.9,HouseholdPowerConsumption1,dqn,7.220048884455086
0.9,HouseholdPowerConsumption1,dqn_sr,6.648618158488359
0.9,HouseholdPowerConsumption1,stopping_rule,6.367867159387553
0.9,HouseholdPowerConsumption1,proba_threshold,7.530349892911674
0.9,HouseTwenty,dqn,3.5753407671055952
0.9,HouseTwenty,dqn_sr,0.8024660035163838
0.9,HouseTwenty,stopping_rule,0.19525337644875332
0.9,HouseTwenty,proba_threshold,1.1233315399141814
0.9,HotwaterPredictor,dqn,13.34824799995848
0.9,HotwaterPredictor,dqn_sr,15.143761845219565
0.9,HotwaterPredictor,stopping_rule,14.07667804008967
0.9,HotwaterPredictor,proba_threshold,14.790424140289186
0.9,InsectEPGRegularTrain,dqn,0.12681230532402815
0.9,InsectEPGRegularTrain,dqn_sr,0.12681230532402815
0.9,InsectEPGRegularTrain,stopping_rule,0.23184621696951713
0.9,InsectEPGRegularTrain,proba_threshold,0.12681230532402815
0.9,MadridPM10Quality_nmv,dqn,15.833012037732633
0.9,MadridPM10Quality_nmv,dqn_sr,15.926046594160194
0.9,MadridPM10Quality_nmv,stopping_rule,14.497311581244283
0.9,MadridPM10Quality_nmv,proba_threshold,16.07720889935952
0.9,MelbournePedestrian,dqn,1.9685174843145432
0.9,MelbournePedestrian,dqn_sr,1.9654378187816905
0.9,MelbournePedestrian,stopping_rule,1.9455092764128603
0.9,MelbournePedestrian,proba_threshold,1.845735506011158
0.9,ParkingBirmingham_eq,dqn,12.50035709763047
0.9,ParkingBirmingham_eq,dqn_sr,12.041266707085986
0.9,ParkingBirmingham_eq,stopping_rule,11.834500653966126
0.9,ParkingBirmingham_eq,proba_threshold,11.827970900873964
0.9,PLAID,dqn,1.7859180625361044
0.9,PLAID,dqn_sr,1.359589022341665
0.9,PLAID,stopping_rule,1.2867820077898717
0.9,PLAID,proba_threshold,1.830685842860544
0.9,PrecipitationAndalusia_nmv,dqn,9.684092008433062
0.9,PrecipitationAndalusia_nmv,dqn_sr,12.724372196543722
0.9,PrecipitationAndalusia_nmv,stopping_rule,10.447391147689736
0.9,PrecipitationAndalusia_nmv,proba_threshold,12.200339680755294
0.9,Rock,dqn,13.222097873171137
0.9,Rock,dqn_sr,1.2011973567857759
0.9,Rock,stopping_rule,0.5916693138417285
0.9,Rock,proba_threshold,5.574115903859611
0.9,SemgHandGenderCh2,dqn,8.59931221552119
0.9,SemgHandGenderCh2,dqn_sr,10.41952090352825
0.9,SemgHandGenderCh2,stopping_rule,6.2742655662278795
0.9,SemgHandGenderCh2,proba_threshold,8.5309925452211
0.9,SmoothSubspace,dqn,7.29436233465221
0.9,SmoothSubspace,dqn_sr,7.961184388042458
0.9,SmoothSubspace,stopping_rule,7.43251270969459
0.9,SmoothSubspace,proba_threshold,7.29436233465221
0.9,SolarRadiationAndalusia_nmv,dqn,18.39441620866421
0.9,SolarRadiationAndalusia_nmv,dqn_sr,18.39489743875146
0.9,SolarRadiationAndalusia_nmv,stopping_rule,18.52742626691333
0.9,SolarRadiationAndalusia_nmv,proba_threshold,18.39441620866421
0.9,SteamPredictor,dqn,20.74824971295014
0.9,SteamPredictor,dqn_sr,18.388747837309964
0.9,SteamPredictor,stopping_rule,16.33622776601684
0.9,SteamPredictor,proba_threshold,19.144517566857257
0.9,TetuanEnergyConsumption,dqn,18.145518602865124
0.9,TetuanEnergyConsumption,dqn_sr,18.132395450835737
0.9,TetuanEnergyConsumption,stopping_rule,18.29179248010749
0.9,TetuanEnergyConsumption,proba_threshold,18.140282679532625
0.9,UMD,dqn,14.74125471729122
0.9,UMD,dqn_sr,14.798032222563698
0.9,UMD,stopping_rule,10.14888722103633
0.9,UMD,proba_threshold,9.147203821661718
0.9,WindTurbinePower,dqn,10.509200840752122
0.9,WindTurbinePower,dqn_sr,9.673022043417879
0.9,WindTurbinePower,stopping_rule,9.476295581547102
0.9,WindTurbinePower,proba_threshold,10.388925487497891
1.0,AcousticContaminationMadrid_nmv,dqn,15.305555555555555
1.0,AcousticContaminationMadrid_nmv,dqn_sr,15.305555555555555
1.0,AcousticContaminationMadrid_nmv,stopping_rule,15.305555555555555
1.0,AcousticContaminationMadrid_nmv,proba_threshold,15.305555555555555
1.0,AluminiumConcentration,dqn,10.121693121693122
1.0,AluminiumConcentration,dqn_sr,10.65079365079365
1.0,AluminiumConcentration,stopping_rule,13.82010582010582
1.0,AluminiumConcentration,proba_threshold,12.201058201058201
1.0,BitcoinSentiment,dqn,14.14
1.0,BitcoinSentiment,dqn_sr,14.11
1.0,BitcoinSentiment,stopping_rule,14.05
1.0,BitcoinSentiment,proba_threshold,14.08
1.0,BME,dqn,2.3636363636363638
1.0,BME,dqn_sr,2.3636363636363638
1.0,BME,stopping_rule,0.13636363636363635
1.0,BME,proba_threshold,0.11363636363636363
1.0,ChilledWaterPredictor,dqn,17.405797101449274
1.0,ChilledWaterPredictor,dqn_sr,16.695652173913043
1.0,ChilledWaterPredictor,stopping_rule,16.695652173913043
1.0,ChilledWaterPredictor,proba_threshold,16.68840579710145
1.0,Chinatown,dqn,5.376344086021505
1.0,Chinatown,dqn_sr,4.301075268817204
1.0,Chinatown,stopping_rule,5.376344086021505
1.0,Chinatown,proba_threshold,6.451612903225806
1.0,Crop,dqn,0.8238888888888889
1.0,Crop,dqn_sr,0.9080555555555555
1.0,Crop,stopping_rule,0.7470833333333333
1.0,Crop,proba_threshold,0.81
1.0,DhakaHourlyAirQuality,dqn,4.52012882447665
1.0,DhakaHourlyAirQuality,dqn_sr,7.125603864734299
1.0,DhakaHourlyAirQuality,stopping_rule,6.644122383252818
1.0,DhakaHourlyAirQuality,proba_threshold,7.125603864734299
1.0,DodgerLoopDay,dqn,6.75
1.0,DodgerLoopDay,dqn_sr,6.666666666666667
1.0,DodgerLoopDay,stopping_rule,0.7708333333333334
1.0,DodgerLoopDay,proba_threshold,9.0
1.0,ElectricityPredictor,dqn,20.17283950617284
1.0,ElectricityPredictor,dqn_sr,20.17283950617284
1.0,ElectricityPredictor,stopping_rule,20.17283950617284
1.0,ElectricityPredictor,proba_threshold,20.17283950617284
1.0,EOGVerticalSignal,dqn,0.24770642201834864
1.0,EOGVerticalSignal,dqn_sr,0.22477064220183487
1.0,EOGVerticalSignal,stopping_rule,0.22018348623853212
1.0,EOGVerticalSignal,proba_threshold,0.27522935779816515
1.0,FloodModeling3,dqn,8.733695652173912
1.0,FloodModeling3,dqn_sr,8.733695652173912
1.0,FloodModeling3,stopping_rule,8.733695652173912
1.0,FloodModeling3,proba_threshold,8.733695652173912
1.0,GestureMidAirD1,dqn,1.4019607843137254
1.0,GestureMidAirD1,dqn_sr,3.3627450980392157
1.0,GestureMidAirD1,stopping_rule,1.3431372549019607
1.0,GestureMidAirD1,proba_threshold,1.4019607843137254
1.0,GunPointAgeSpan,dqn,7.317073170731708
1.0,GunPointAgeSpan,dqn_sr,4.878048780487805
1.0,GunPointAgeSpan,stopping_rule,6.097560975609756
1.0,GunPointAgeSpan,proba_threshold,4.878048780487805
1.0,HouseholdPowerConsumption1,dqn,1.4232558139534883
1.0,HouseholdPowerConsumption1,dqn_sr,1.6534883720930234
1.0,HouseholdPowerConsumption1,stopping_rule,1.655813953488372
1.0,HouseholdPowerConsumption1,proba_threshold,1.655813953488372
1.0,HouseTwenty,dqn,3.125
1.0,HouseTwenty,dqn_sr,3.125
1.0,HouseTwenty,stopping_rule,3.125
1.0,HouseTwenty,proba_threshold,0.0
1.0,HotwaterPredictor,dqn,12.283018867924529
1.0,HotwaterPredictor,dqn_sr,12.283018867924529
1.0,HotwaterPredictor,stopping_rule,13.226415094339623
1.0,HotwaterPredictor,proba_threshold,12.283018867924529
1.0,InsectEPGRegularTrain,dqn,0.0
1.0,InsectEPGRegularTrain,dqn_sr,0.0
1.0,InsectEPGRegularTrain,stopping_rule,0.0
1.0,InsectEPGRegularTrain,proba_threshold,0.0
1.0,MadridPM10Quality_nmv,dqn,14.231584015406836
1.0,MadridPM10Quality_nmv,dqn_sr,14.233509870004815
1.0,MadridPM10Quality_nmv,stopping_rule,14.115069812229176
1.0,MadridPM10Quality_nmv,proba_threshold,14.232065479056331
1.0,MelbournePedestrian,dqn,1.2201834862385321
1.0,MelbournePedestrian,dqn_sr,1.3137614678899083
1.0,MelbournePedestrian,stopping_rule,1.410091743119266
1.0,MelbournePedestrian,proba_threshold,1.1458715596330276
1.0,ParkingBirmingham_eq,dqn,11.763819095477388
1.0,ParkingBirmingham_eq,dqn_sr,10.924623115577889
1.0,ParkingBirmingham_eq,stopping_rule,11.608040201005025
1.0,ParkingBirmingham_eq,proba_threshold,11.914572864321608
1.0,PLAID,dqn,1.3839009287925697
1.0,PLAID,dqn_sr,1.0464396284829722
1.0,PLAID,stopping_rule,1.0743034055727554
1.0,PLAID,proba_threshold,1.0464396284829722
1.0,PrecipitationAndalusia_nmv,dqn,11.910891089108912
1.0,PrecipitationAndalusia_nmv,dqn_sr,10.92079207920792
1.0,PrecipitationAndalusia_nmv,stopping_rule,12.905940594059405
1.0,PrecipitationAndalusia_nmv,proba_threshold,11.410891089108912
1.0,Rock,dqn,14.380952380952381
1.0,Rock,dqn_sr,0.23809523809523808
1.0,Rock,stopping_rule,5.0476190476190474
1.0,Rock,proba_threshold,4.9523809523809526
1.0,SemgHandGenderCh2,dqn,6.164102564102564
1.0,SemgHandGenderCh2,dqn_sr,5.661538461538462
1.0,SemgHandGenderCh2,stopping_rule,8.75897435897436
1.0,SemgHandGenderCh2,proba_threshold,5.656410256410257
1.0,SmoothSubspace,dqn,4.180555555555555
1.0,SmoothSubspace,dqn_sr,4.180555555555555
1.0,SmoothSubspace,stopping_rule,4.180555555555555
1.0,SmoothSubspace,proba_threshold,4.180555555555555
1.0,SolarRadiationAndalusia_nmv,dqn,20.297029702970296
1.0,SolarRadiationAndalusia_nmv,dqn_sr,18.821782178217823
1.0,SolarRadiationAndalusia_nmv,stopping_rule,18.826732673267326
1.0,SolarRadiationAndalusia_nmv,proba_threshold,19.81188118811881
1.0,SteamPredictor,dqn,20.0
1.0,SteamPredictor,dqn_sr,20.0
1.0,SteamPredictor,stopping_rule,17.77777777777778
1.0,SteamPredictor,proba_threshold,20.0
1.0,TetuanEnergyConsumption,dqn,20.01818181818182
1.0,TetuanEnergyConsumption,dqn_sr,20.009090909090908
1.0,TetuanEnergyConsumption,stopping_rule,20.027272727272727
1.0,TetuanEnergyConsumption,proba_threshold,20.009090909090908
1.0,UMD,dqn,2.272727272727273
1.0,UMD,dqn_sr,2.272727272727273
1.0,UMD,stopping_rule,2.272727272727273
1.0,UMD,proba_threshold,2.272727272727273
1.0,WindTurbinePower,dqn,7.42578125
1.0,WindTurbinePower,dqn_sr,6.2578125
1.0,WindTurbinePower,stopping_rule,7.43359375
1.0,WindTurbinePower,proba_threshold,6.2578125
